uuid,timestamp_utc,endpoint_name,request_url,http_status,model_field,response_json_path,headers_path,sha256,elapsed_ms,notes
TEMPORAL_20251004T043001Z_20177,20251004T043036Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T043001Z_20177.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T043001Z_20177_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T043001Z_20177_body.json,01790639d914bc6bd9a2a1bb126e52784df2740edcf7b373d8210aefff07a667,00-5e162cab8810ae90992bd873b54aa89c-4ad3b9d80008d3aa-01,"window=00"
TEMPORAL_20251004T050000Z_23099,20251004T050035Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T050000Z_23099.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T050000Z_23099_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T050000Z_23099_body.json,a1bfc430577d36b0ca645b84053e9315192f6fd17a864de82e2c437dbe133e09,00-b5ef6c39c655d7620eb2c32393aa8234-a0257797000b1a4f-01,"window=01"
TEMPORAL_20251004T063001Z_31572,20251004T063042Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T063001Z_31572.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T063001Z_31572_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T063001Z_31572_body.json,f16900cc59caf9b85c47dbae12db9894ef472a04fee4385cba50302b4aeeefc6,00-8c867021c63547965a9df3b31f60b9ee-b7bca5d8000b8068-01,"window=02"
TEMPORAL_20251004T070000Z_23119,20251004T070019Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T070000Z_23119.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T070000Z_23119_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T070000Z_23119_body.json,3ee7514a393289c1f65e2c9f3ffefc9846ca252aea3d041fed43fa8c099ac373,00-7b3c644dc14b74cf8cd90d51af9add55-8703fc7b000c2f6f-01,"window=03"
TEMPORAL_20251004T153000Z_13699,20251004T153014Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T153000Z_13699.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T153000Z_13699_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T153000Z_13699_body.json,fccf1dc61546d71f070628e4676e8a58000d8d7edbe8eeded4958ac4edcf3cc4,00-1ba40bce62923b7e43b29ee19fee36c9-df4782f30019eac5-01,"window=11"
TEMPORAL_20251004T160000Z_26529,20251004T160009Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T160000Z_26529.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T160000Z_26529_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T160000Z_26529_body.json,313711b58d44b3cf4472a3ea682af429875b3e39b47e66fc32f2b8a49d0fb6fb,00-1541718a089a29ce7d0c16b9fff2e8a8-e4c025ca001fdf47-01,"window=12"
TEMPORAL_20251004T163000Z_17865,20251004T163106Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T163000Z_17865.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T163000Z_17865_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T163000Z_17865_body.json,03767c07d98864389a097dc5434b8cc827ae88bcbaaafcd60a536abd67285f0f,00-74ef0b32b17a22c0244b15e2869e3a44-9148336c0020da76-01,"window=12"
TEMPORAL_20251004T170000Z_21554,20251004T170014Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T170000Z_21554.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T170000Z_21554_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T170000Z_21554_body.json,77520d35969a8b6f69dee1c36fcbce044fc5e7608bc81febe81db245b2b398aa,00-923b269992bab501deba3995e9542a1f-f9647593001c943a-01,"window=13"
TEMPORAL_20251004T173001Z_28517,20251004T173012Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T173001Z_28517.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T173001Z_28517_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T173001Z_28517_body.json,26f5b671b30ae36751af85a16ee07be229b08f12b623ae87c16931890df1eb3a,00-e4cce0a3fc674e27a535822af8b7ddfb-25b5e2c100230d38-01,"window=13"
TEMPORAL_20251004T180000Z_31609,20251004T180011Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T180000Z_31609.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T180000Z_31609_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T180000Z_31609_body.json,765b56398cc0ffc073dd7883487839f0aa48d0becc565c08879a9c7ca490e15c,00-36ebc907490bc2a6a316d2e87df44dcc-667cd06f001e0f5c-01,"window=14"
TEMPORAL_20251004T183000Z_10038,20251004T183008Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T183000Z_10038.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T183000Z_10038_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T183000Z_10038_body.json,da64d36538b477d896bba1f5dae02e342c6b2039e081a32d9404bec6f62c188b,00-93c7dea0ae8dfa5845b7259015a97a2c-a025779700245dd9-01,"window=14"
TEMPORAL_20251004T190000Z_18306,20251004T190024Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T190000Z_18306.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T190000Z_18306_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T190000Z_18306_body.json,8fc390af123fe5debe9b8a9206accd3631f70cc90808fa51da87b26c548fbfd3,00-48e2179a82c433a6d918f88970f0f62f-17e433a5001fe9e1-01,"window=15"
TEMPORAL_20251004T193000Z_6282,20251004T193054Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T193000Z_6282.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T193000Z_6282_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T193000Z_6282_body.json,d4164de450f1abe8db50579dc444d3135c693dc369a53380aa1723f806225fd7,00-2edc6c2032f5b6193bbfd3d89ced4c63-bae7a5260020f4f3-01,"window=15"
TEMPORAL_20251004T200000Z_10426,20251004T200009Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T200000Z_10426.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T200000Z_10426_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T200000Z_10426_body.json,6803530c7cdc03c21c2ef333d3194e6a942ebee344eb3024fa8f46448354a246,00-4843be6a428e591f52b870a1d5ebdd94-ecaacfe300271e98-01,"window=16"
TEMPORAL_20251004T203000Z_28178,20251004T203010Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T203000Z_28178.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T203000Z_28178_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T203000Z_28178_body.json,4e5955679d052b8aa6df102f2a55b0accfbecf252d3928d9aad9e33be247b790,00-ae11d8ea4839b306cfb12da91963316f-27437a9700220282-01,"window=16"
TEMPORAL_20251004T210000Z_22092,20251004T210020Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T210000Z_22092.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T210000Z_22092_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T210000Z_22092_body.json,b8f05a8d8147a6943a5ef1bb31207296fe3fc29a1ce0d20c62f5cb13b56d6a89,00-f1c191b5de6c6f81a11d347aeba1250b-fd4050140028f8ab-01,"window=17"
TEMPORAL_20251004T223001Z_11419,20251004T223015Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T223001Z_11419.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T223001Z_11419_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T223001Z_11419_body.json,483fc1cf3a945ebe96ed88bb4649dbc06b03c707b153d8fade787cf54cccb054,00-44ce0f74f9c3ff92a509b5e6e8df8756-2f29f51b00257860-01,"window=18"
TEMPORAL_20251004T230000Z_16939,20251004T230022Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T230000Z_16939.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T230000Z_16939_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T230000Z_16939_body.json,db353e1d8c9a69bbe2eaf5c19092f1bde7a5f27f40e965632cd95f7f70714937,00-0dd6357268e375cf68a458dba9591fbd-b890a5240025ff21-01,"window=19"
TEMPORAL_20251004T233000Z_13976,20251004T233010Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T233000Z_13976.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T233000Z_13976_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251004T233000Z_13976_body.json,f40f2bfe995931740f2b3ffae6e7ee68fc48ba60098bbf708b1e9daac57cc8af,00-aa48118452c18b47d058e06a685eeeff-7c2ff9ad00264950-01,"window=19"
TEMPORAL_20251005T000000Z_8314,20251005T000022Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T000000Z_8314.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T000000Z_8314_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T000000Z_8314_body.json,f93e7b8e152e2ad3c4d912b0e9074c72404ca7cf73944e5f24a0a9d3bb199e40,00-1977794340f2bf8e399730707fe69380-9d54f8010026dd26-01,"window=20"
TEMPORAL_20251005T003001Z_28288,20251005T003017Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T003001Z_28288.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T003001Z_28288_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T003001Z_28288_body.json,47ab3ae8c6fc558fba4b0c98838bdc8e18ea57d3e8ac22c9df034dc4958e9f46,00-9ffe99c11bb279272ed63b3ac23419e1-6d1be93a002f09e5-01,"window=20"
TEMPORAL_20251005T010000Z_265,20251005T010104Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T010000Z_265.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T010000Z_265_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T010000Z_265_body.json,b151503cd0d22f16299814a5f40c915684f65fddc9bf443b1f5ed545d5746ee0,00-a16ea4bb1e1c10a2d20be43d50ba5b7c-c688163600284854-01,"window=21"
TEMPORAL_20251005T013000Z_1350,20251005T013112Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T013000Z_1350.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T013000Z_1350_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T013000Z_1350_body.json,eb9b807810747e1ec940317a521c3ca15e0e2b901ead83243df3b7ef541856da,00-bff6a9a5685e1301e79c2b1794dd2755-4a3539fc0028f837-01,"window=21"
TEMPORAL_20251005T020001Z_21323,20251005T020012Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T020001Z_21323.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T020001Z_21323_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T020001Z_21323_body.json,0d2dba49f2e35a9e8888e77396603d3b2c97d3bf7535036870fdfb93512ddadc,00-f4449b684ce65b0df06b450b500c7a25-ec81b2ac00298345-01,"window=22"
TEMPORAL_20251005T023001Z_18936,20251005T023103Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T023001Z_18936.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T023001Z_18936_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T023001Z_18936_body.json,14e26248d725207ff532bfe00e7c6fa7e057ebb7569fba9295f7f898b1b77b27,00-7524718d33b23766acef964a675f3916-3a7b5ed20029e5e7-01,"window=22"
TEMPORAL_20251005T030000Z_26379,20251005T030012Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T030000Z_26379.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T030000Z_26379_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T030000Z_26379_body.json,5cdfb961776f2037033510ccbf6e3f35b4e0113360646ae0b9f10093d6369459,00-9143b6169f575186a886d7e8f8af4fda-8703fc7b002b14ca-01,"window=23"
TEMPORAL_20251005T033000Z_1829,20251005T033012Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T033000Z_1829.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T033000Z_1829_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T033000Z_1829_body.json,df7a9815f43ed465fbbaca1fba9d9ed4e6678946463adfc3c1654d6ddc2d1799,00-ec29a26f10d23dff648b5bdfcc404b4b-3e1a9cbe002bf8a0-01,"window=23"
TEMPORAL_20251005T040000Z_3655,20251005T040011Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T040000Z_3655.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T040000Z_3655_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T040000Z_3655_body.json,dc3f2d03cac57ebbf1b7327461cb09c652cb6553d8a611bf441b2aff98ba5b4e,00-39409345d7ab8be307bfe114f9ed1458-1eb5be51002ce19a-01,"window=00"
TEMPORAL_20251005T043000Z_11415,20251005T043007Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T043000Z_11415.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T043000Z_11415_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T043000Z_11415_body.json,380ba42a76f8c53e9372aefa5919064095c18176986594c057e5cd4e6f16845a,00-f46932f76ef19050277d44cce94501e5-7c2ff9ad002d1ade-01,"window=00"
TEMPORAL_20251005T050000Z_18507,20251005T050011Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T050000Z_18507.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T050000Z_18507_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T050000Z_18507_body.json,481c62c5b2b50eca885f9f0040a623de63e81aaebeddb523cf16f1564f7bcd73,00-92ec6b48a1fbbdd3f320af3602a7ab52-1ab8d47200366b12-01,"window=01"
TEMPORAL_20251005T053000Z_21938,20251005T053010Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T053000Z_21938.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T053000Z_21938_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T053000Z_21938_body.json,795ed7750588baa3ab6e063b2d3aa709be55793256d70d8c3cbd81d2208cfa15,00-b593272ca8b97035b809497ecc695765-54e891db00364067-01,"window=01"
TEMPORAL_20251005T170000Z_30935,20251005T170024Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T170000Z_30935.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T170000Z_30935_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251005T170000Z_30935_body.json,af4510c5f597a1db9b1343184e1f25fed363def27490cf9c1c56fc82de6f5f76,00-53f7e34358e35ee530f757c332d6049e-4a3539fc0041452c-01,"window=13"
TEMPORAL_20251006T020000Z_3738,20251006T020010Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T020000Z_3738.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T020000Z_3738_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T020000Z_3738_body.json,d673434307463d72b6743e9f833aa4b7b393a8ed2010bb8548b9d5e82e03caed,00-7f973cc03e1781c076f838de18117d72-680998c8004e81d1-01,"window=22"
TEMPORAL_20251006T023001Z_14624,20251006T023012Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T023001Z_14624.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T023001Z_14624_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T023001Z_14624_body.json,a75d73e990339a100a4786f1ad1abb83637864bc524be2431d5699ce02f283d3,00-685a9766a74252d35f804d156b9e659d-fb6ddbe1004f1652-01,"window=22"
TEMPORAL_20251006T030000Z_18579,20251006T030016Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T030000Z_18579.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T030000Z_18579_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T030000Z_18579_body.json,2b6fe1ee5d575d7cb04bba35ae73869122c2e4d22c0fe1dd77b914e4f023d55d,00-2b128b6d598b0c9d1fb6427680c632f5-aba09cec005ebc33-01,"window=23"
TEMPORAL_20251006T040001Z_9242,20251006T040049Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T040001Z_9242.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T040001Z_9242_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T040001Z_9242_body.json,bc38c6cf10d1db2b9d062e09dabc74b0271ae071935203733d8de8cbd73a83fe,00-553dc67a3b9e511bd410bb81dd644593-b20a974b00513709-01,"window=00"
TEMPORAL_20251006T043000Z_21580,20251006T043011Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T043000Z_21580.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T043000Z_21580_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T043000Z_21580_body.json,c3b67361ed58051bf4a5deee32313cec837adbb7f5db72989b050197916a1617,00-2c927427d46e99abedaf0756e46f4d64-3a74194800515f3b-01,"window=00"
TEMPORAL_20251006T053001Z_2748,20251006T053009Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T053001Z_2748.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T053001Z_2748_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T053001Z_2748_body.json,1d6f441bb3fdc3caf973468238acbf37bf0142d8a7b417edc4243db3b007a440,00-3061db9c36fe3dc16e3ca5bab0f4d7f8-9821cd1700621a62-01,"window=01"
TEMPORAL_20251006T060000Z_18160,20251006T060032Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T060000Z_18160.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T060000Z_18160_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T060000Z_18160_body.json,ac9a3c30e5ea9de9318944654f42b9fe336cf9a55848e404ddafe0f3d5989481,00-fb7701f7f475481cdfaaafb86c843568-1ba7fc4a0063c17d-01,"window=02"
TEMPORAL_20251006T063000Z_14379,20251006T063011Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T063000Z_14379.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T063000Z_14379_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T063000Z_14379_body.json,d330d6f7906f83ea654c98369a6656632b46ec1c28aab0962349a408c0d4e994,00-b8395f74af1603d0d594f854daf39471-a5f1879200542f11-01,"window=02"
TEMPORAL_20251006T200000Z_3646,20251006T200057Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T200000Z_3646.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T200000Z_3646_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T200000Z_3646_body.json,472146fff6cea778d7056f6b7af90d33a996ea88d58f161bcbb5329dc03ef33c,00-dbe7eeec3024bb3e4f75057b54403770-683bac270003211b-01,"window=16"
TEMPORAL_20251006T203000Z_25297,20251006T203010Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T203000Z_25297.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T203000Z_25297_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T203000Z_25297_body.json,ec5c8ecf99ace1db420bd7f314bec67f72c1c675a5fd89b9ecaaec173c30bbfb,00-b54295daf25d7825db3e41fb2839c78f-ff90723a000406b1-01,"window=16"
TEMPORAL_20251006T210000Z_26465,20251006T210008Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T210000Z_26465.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T210000Z_26465_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T210000Z_26465_body.json,d0ac4618b66194088bf51b6f59dae3acbe9dc90e81cd6122abcf7ee6950c3416,00-58e4aa2355d92abbafbe12ae2e1fe721-6e41cb660004bae5-01,"window=17"
TEMPORAL_20251006T213001Z_13942,20251006T213011Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T213001Z_13942.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T213001Z_13942_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T213001Z_13942_body.json,75399ce92261e1e19c0fd266ee8fb614e4f0aa533c53dab50ffd4cd9563e3f26,00-1f372ebc31b6b912fc42106fba0e9705-5f1765be0004fab6-01,"window=17"
TEMPORAL_20251006T220000Z_30539,20251006T220008Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T220000Z_30539.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T220000Z_30539_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T220000Z_30539_body.json,32bbc6ab59a58dfaadaeeb43c6024d5ce20464141404f1894b306ffd2669f100,00-f48d5baf280dc83a33315f5904675036-1a4593210000473c-01,"window=18"
TEMPORAL_20251006T223000Z_20902,20251006T223012Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T223000Z_20902.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T223000Z_20902_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251006T223000Z_20902_body.json,016d6623ba9d88de0b1d33a9bbe99280c20a2559e139887c010854a1ba0bc4d4,00-55d2b75036a4058b240d3e5b6f11b7ab-fa60266300010a3b-01,"window=18"
